Underlying,Call TSL,Put TSL,Total Return,2021 Return,2022 Return,2023 Return,2024 Return,Max Drawdown %,Max Profit %,Consecutive Drawdown in Number,Consecutive Profit in Number,Consecutive Drawdown in %,Consecutive Profit iin %,Win Avg,Loss Avg,Total Avg,Win Count,Loss Count,No of Positive Months,No of Negative Months
NIFTY,100,100,126.93,35.65,36.48,17.56,37.24,-3.52,6.19,6,7,-9.03,13.82,1.73,-1.1,0.64,122,77,35,11
NIFTY,100,110,125.45,36.34,33.08,22.59,33.45,-3.52,6.11,5,7,-6.24,13.14,1.77,-1.06,0.63,119,80,36,10
NIFTY,100,120,121.24,33.7,32.65,19.53,35.36,-3.52,6.05,5,7,-6.78,15.53,1.81,-1.1,0.61,117,82,36,10
NIFTY,100,130,120.31,34.23,31.17,20.73,34.18,-3.52,6.02,5,5,-6.83,16.0,1.8,-1.13,0.6,118,81,37,9
NIFTY,100,140,124.73,35.59,28.57,22.9,37.67,-3.52,5.92,4,5,-7.64,15.88,1.86,-1.13,0.63,117,82,36,10
NIFTY,100,150,116.67,31.76,27.06,22.52,35.33,-3.52,5.88,5,5,-8.07,15.73,1.9,-1.14,0.59,113,86,37,9
NIFTY,100,160,111.33,31.01,24.6,20.63,35.09,-3.52,5.79,6,5,-9.73,15.5,1.95,-1.16,0.56,110,89,37,9
NIFTY,100,170,103.23,30.55,22.92,18.31,31.43,-4.08,5.77,6,5,-10.78,15.15,2.03,-1.2,0.52,106,93,36,10
NIFTY,100,180,105.51,31.4,28.12,15.31,30.68,-4.08,5.68,6,5,-11.06,14.68,2.06,-1.29,0.53,108,91,36,10
NIFTY,100,190,112.62,30.91,33.46,16.82,31.43,-4.13,5.68,6,5,-9.49,14.51,2.08,-1.31,0.57,110,89,37,9
NIFTY,100,200,113.41,30.82,37.76,14.73,30.1,-4.65,5.62,6,5,-9.8,14.26,2.14,-1.37,0.57,110,89,36,10
NIFTY,100,210,109.39,29.04,35.19,16.03,29.14,-4.65,5.52,6,5,-10.7,14.26,2.17,-1.42,0.55,109,90,35,11
NIFTY,100,220,100.72,26.87,33.61,13.38,26.86,-5.19,5.52,6,5,-11.1,14.26,2.14,-1.51,0.51,110,89,35,11
NIFTY,100,230,102.06,27.95,34.22,15.41,24.47,-5.28,5.52,6,5,-11.8,15.71,2.21,-1.54,0.51,109,90,34,12
NIFTY,100,240,101.79,26.35,35.12,17.73,22.59,-5.28,5.52,3,5,-11.59,15.66,2.26,-1.61,0.51,109,90,34,12
NIFTY,100,250,115.78,23.97,33.95,22.96,34.9,-5.1,5.68,3,9,-11.76,21.84,2.27,-1.64,0.58,113,86,34,12
NIFTY,100,50,122.42,25.73,39.01,21.85,35.83,-3.52,6.47,5,8,-6.11,13.74,1.7,-1.14,0.62,123,76,37,9
NIFTY,100,60,131.13,28.45,38.09,22.97,41.63,-3.52,6.46,5,10,-6.39,15.04,1.69,-1.12,0.66,126,73,38,8
NIFTY,100,70,134.98,29.08,40.6,22.05,43.25,-3.52,6.36,5,10,-6.99,14.98,1.7,-1.09,0.68,126,73,37,9
NIFTY,100,80,135.93,31.24,39.23,23.12,42.35,-3.52,6.32,5,11,-7.36,14.2,1.68,-1.07,0.68,127,72,35,11
NIFTY,100,90,130.88,32.61,36.26,20.56,41.46,-3.52,6.21,5,7,-7.75,13.12,1.73,-1.05,0.66,122,77,36,10
NIFTY,110,100,137.88,35.06,39.66,22.82,40.34,-3.52,6.19,5,11,-6.76,13.63,1.85,-1.21,0.69,124,75,36,10
NIFTY,110,110,136.4,35.74,36.26,27.85,36.56,-3.52,6.11,5,11,-8.26,17.43,1.87,-1.16,0.69,121,78,36,10
NIFTY,110,120,132.18,33.1,35.83,24.79,38.46,-3.52,6.05,5,11,-8.28,16.47,1.93,-1.18,0.66,118,81,36,10
NIFTY,110,130,131.26,33.63,34.35,25.99,37.28,-3.52,6.02,5,9,-6.85,15.81,1.89,-1.21,0.66,120,79,37,9
NIFTY,110,140,135.67,35.0,31.75,28.16,40.77,-3.52,5.92,5,9,-7.01,15.7,1.95,-1.2,0.68,119,80,37,9
NIFTY,110,150,127.62,31.17,30.24,27.78,38.43,-3.52,5.88,5,9,-7.29,15.54,1.94,-1.25,0.64,118,81,39,7
NIFTY,110,160,122.27,30.41,27.78,25.89,38.19,-3.52,5.79,5,6,-8.14,15.32,2.01,-1.22,0.61,113,86,36,10
NIFTY,110,170,114.17,29.96,26.1,23.57,34.53,-4.08,5.77,5,5,-8.9,14.96,2.08,-1.26,0.57,109,90,36,10
NIFTY,110,180,116.46,30.8,31.3,20.57,33.78,-4.08,5.68,5,5,-9.62,14.5,2.15,-1.31,0.59,109,90,36,10
NIFTY,110,190,123.57,30.31,36.65,22.08,34.53,-4.13,6.53,5,5,-8.06,14.33,2.19,-1.32,0.62,110,89,36,10
NIFTY,110,200,124.35,30.22,40.94,19.99,33.2,-4.65,6.53,4,5,-8.4,14.2,2.22,-1.39,0.62,111,88,37,9
NIFTY,110,210,120.34,28.44,38.38,21.28,32.24,-4.65,6.46,4,5,-9.14,14.19,2.23,-1.45,0.6,111,88,36,10
NIFTY,110,220,111.66,26.27,36.79,18.64,29.96,-5.19,6.46,4,5,-9.47,14.19,2.23,-1.51,0.56,110,89,36,10
NIFTY,110,230,113.01,27.36,37.4,20.67,27.58,-5.28,6.46,4,6,-9.68,15.65,2.24,-1.59,0.57,112,87,35,11
NIFTY,110,240,112.73,25.76,38.3,22.99,25.69,-5.28,6.46,3,6,-9.99,15.6,2.29,-1.65,0.57,112,87,34,12
NIFTY,110,250,126.72,23.37,37.13,28.22,38.01,-5.15,6.46,3,9,-10.15,21.77,2.3,-1.69,0.64,116,83,34,12
NIFTY,110,50,133.37,25.13,42.19,27.11,38.94,-3.52,6.47,5,8,-5.39,14.86,1.91,-1.21,0.67,120,79,36,10
NIFTY,110,60,142.08,27.85,41.27,28.23,44.73,-3.52,6.46,4,8,-5.51,14.45,1.87,-1.2,0.71,124,75,38,8
NIFTY,110,70,145.93,28.49,43.78,27.31,46.35,-3.52,6.36,4,10,-5.74,18.65,1.84,-1.21,0.73,127,72,38,8
NIFTY,110,80,146.87,30.64,42.41,28.38,45.45,-3.52,6.32,4,11,-5.95,14.5,1.79,-1.21,0.74,129,70,37,9
NIFTY,110,90,141.83,32.01,39.44,25.82,44.56,-3.52,6.21,5,11,-6.43,13.42,1.85,-1.17,0.71,124,75,38,8
NIFTY,120,100,132.85,31.18,40.39,22.23,39.05,-3.52,6.19,6,11,-8.2,17.92,1.96,-1.3,0.67,120,79,35,11
NIFTY,120,110,131.37,31.86,36.99,27.26,35.26,-3.52,6.11,5,11,-8.52,19.33,1.94,-1.28,0.66,120,79,36,10
NIFTY,120,120,127.16,29.22,36.56,24.21,37.16,-3.52,6.05,5,9,-8.63,18.37,2.01,-1.28,0.64,116,83,36,10
NIFTY,120,130,126.23,29.76,35.08,25.41,35.99,-3.52,6.02,5,9,-8.29,17.39,1.97,-1.31,0.63,118,81,35,11
NIFTY,120,140,130.65,31.12,32.48,27.57,39.48,-3.52,5.92,5,9,-7.97,16.84,2.07,-1.28,0.66,115,84,36,10
NIFTY,120,150,122.59,27.29,30.97,27.2,37.13,-3.52,5.88,5,9,-8.26,16.1,2.04,-1.33,0.62,115,84,35,11
NIFTY,120,160,117.25,26.54,28.52,25.31,36.89,-3.52,5.79,5,6,-9.24,15.69,2.13,-1.28,0.59,109,90,35,11
NIFTY,120,170,109.14,26.08,26.84,22.99,33.24,-3.98,5.77,5,5,-10.1,17.75,2.17,-1.34,0.55,107,92,35,11
NIFTY,120,180,111.43,26.93,32.03,19.99,32.49,-3.98,5.68,5,5,-10.9,18.86,2.21,-1.4,0.56,108,91,36,10
NIFTY,120,190,118.54,26.43,37.38,21.5,33.23,-4.07,6.53,5,5,-8.06,18.77,2.2,-1.43,0.6,111,88,36,10
NIFTY,120,200,119.33,26.35,41.67,19.41,31.9,-4.37,6.53,7,5,-8.56,21.23,2.25,-1.48,0.6,111,88,36,10
NIFTY,120,210,115.31,24.56,39.11,20.7,30.94,-4.58,6.46,7,5,-10.8,21.11,2.3,-1.5,0.58,109,90,35,11
NIFTY,120,220,106.64,22.4,37.52,18.06,28.67,-4.91,6.46,7,5,-9.47,21.13,2.28,-1.57,0.54,109,90,34,12
NIFTY,120,230,107.98,23.48,38.13,20.09,26.28,-5.0,6.46,7,6,-10.98,22.03,2.32,-1.61,0.54,109,90,34,12
NIFTY,120,240,107.71,21.88,39.03,22.4,24.4,-5.03,6.46,7,6,-10.69,22.42,2.37,-1.67,0.54,109,90,34,12
NIFTY,120,250,121.7,19.5,37.86,27.64,36.71,-5.15,6.46,7,9,-11.3,22.78,2.42,-1.67,0.61,111,88,34,12
NIFTY,120,50,128.34,21.26,42.92,26.53,37.64,-3.52,6.47,5,8,-6.77,18.69,2.08,-1.28,0.64,114,85,35,11
NIFTY,120,60,137.05,23.98,42.0,27.64,43.43,-3.52,6.46,4,8,-6.9,18.38,2.01,-1.28,0.69,119,80,37,9
NIFTY,120,70,140.9,24.61,44.51,26.73,45.06,-3.52,6.36,4,8,-7.13,17.37,1.98,-1.27,0.71,121,78,37,9
NIFTY,120,80,141.85,26.76,43.14,27.79,44.15,-3.52,6.32,5,11,-7.34,17.96,1.97,-1.23,0.71,121,78,36,10
NIFTY,120,90,136.8,28.13,40.17,25.24,43.26,-3.52,6.21,5,11,-7.87,17.73,1.96,-1.25,0.69,120,79,37,9
NIFTY,130,100,134.79,34.3,43.43,23.03,34.03,-4.26,6.19,6,8,-6.73,17.84,2.06,-1.34,0.68,118,81,34,12
NIFTY,130,110,133.31,34.98,40.03,28.06,30.24,-4.28,6.11,5,9,-10.34,20.72,2.07,-1.29,0.67,116,83,36,10
NIFTY,130,120,129.09,32.34,39.61,25.0,32.15,-4.27,6.05,5,9,-10.36,19.76,2.07,-1.34,0.65,116,83,35,11
NIFTY,130,130,128.17,32.87,38.12,26.21,30.97,-4.34,6.02,5,9,-7.53,18.78,2.07,-1.35,0.64,116,83,36,10
NIFTY,130,140,132.58,34.23,35.52,28.37,34.46,-4.34,5.92,6,9,-7.99,18.24,2.12,-1.36,0.67,116,83,34,12
NIFTY,130,150,124.53,30.41,34.01,27.99,32.11,-4.35,5.88,5,9,-8.28,17.44,2.07,-1.43,0.63,117,82,34,12
NIFTY,130,160,119.18,29.65,31.56,26.1,31.87,-4.47,5.79,5,5,-9.27,15.61,2.18,-1.35,0.6,110,89,35,11
NIFTY,130,170,111.08,29.2,29.88,23.79,28.22,-4.47,5.77,5,5,-10.12,17.67,2.21,-1.41,0.56,108,91,34,12
NIFTY,130,180,113.37,30.04,35.08,20.78,27.47,-4.47,5.86,5,5,-10.92,18.78,2.24,-1.49,0.57,110,89,33,13
NIFTY,130,190,120.48,29.55,40.42,22.3,28.21,-4.62,6.52,5,5,-8.08,18.69,2.24,-1.5,0.61,112,87,34,12
NIFTY,130,200,121.26,29.46,44.72,20.2,26.88,-4.63,6.51,5,5,-8.42,21.15,2.29,-1.55,0.61,112,87,35,11
NIFTY,130,210,117.25,27.68,42.15,21.5,25.92,-4.62,6.44,5,5,-10.83,21.04,2.33,-1.57,0.59,110,89,35,11
NIFTY,130,220,108.57,25.51,40.56,18.85,23.65,-4.91,6.44,5,5,-9.49,21.05,2.31,-1.63,0.55,110,89,34,12
NIFTY,130,230,109.92,26.59,41.17,20.89,21.26,-5.0,6.44,6,6,-11.24,21.95,2.4,-1.64,0.55,108,91,34,12
NIFTY,130,240,109.64,24.99,42.07,23.2,19.38,-5.06,6.44,6,6,-10.95,22.34,2.44,-1.7,0.55,108,91,34,12
NIFTY,130,250,123.63,22.61,40.9,28.43,31.69,-5.18,6.44,6,8,-11.56,22.7,2.47,-1.71,0.62,111,88,34,12
NIFTY,130,50,130.28,24.37,45.96,27.33,32.62,-4.15,6.47,5,8,-6.96,19.27,2.17,-1.38,0.65,114,85,35,11
NIFTY,130,60,138.99,27.09,45.04,28.44,38.41,-4.14,6.46,5,8,-6.27,18.96,2.11,-1.35,0.7,118,81,35,11
NIFTY,130,70,142.84,27.73,47.55,27.53,40.04,-4.18,6.36,4,8,-6.32,17.95,2.07,-1.34,0.72,120,79,33,13
NIFTY,130,80,143.78,29.88,46.18,28.59,39.13,-4.25,6.32,5,11,-6.41,18.54,2.05,-1.29,0.72,120,79,34,12
NIFTY,130,90,138.74,31.25,43.21,26.03,38.24,-4.26,6.21,5,8,-6.46,17.65,2.07,-1.3,0.7,118,81,34,12
NIFTY,140,100,142.69,34.46,48.82,25.84,33.57,-4.08,6.19,6,8,-10.39,18.35,2.08,-1.35,0.72,120,79,34,12
NIFTY,140,110,141.21,35.15,45.42,30.87,29.78,-4.09,6.11,5,9,-10.63,20.38,2.11,-1.29,0.71,117,82,34,12
NIFTY,140,120,136.99,32.5,45.0,27.81,31.68,-4.09,6.05,5,9,-10.66,19.42,2.15,-1.31,0.69,115,84,35,11
NIFTY,140,130,136.07,33.04,43.51,29.01,30.51,-4.16,6.02,5,9,-6.79,18.44,2.12,-1.36,0.68,117,82,36,10
NIFTY,140,140,140.48,34.4,40.91,31.18,34.0,-4.16,5.92,6,9,-7.61,17.9,2.18,-1.35,0.71,116,83,36,10
NIFTY,140,150,132.43,30.57,39.4,30.8,31.65,-4.17,5.88,5,9,-7.9,17.1,2.15,-1.4,0.67,116,83,34,12
NIFTY,140,160,127.08,29.82,36.95,28.91,31.41,-4.28,5.79,5,5,-8.89,16.12,2.24,-1.35,0.64,110,89,35,11
NIFTY,140,170,118.98,29.36,35.27,26.59,27.76,-4.28,5.88,5,5,-9.74,18.17,2.28,-1.4,0.6,108,91,36,10
NIFTY,140,180,121.27,30.21,40.47,23.59,27.0,-4.28,5.97,5,8,-10.54,19.28,2.28,-1.5,0.61,111,88,36,10
NIFTY,140,190,128.38,29.71,45.81,25.1,27.75,-4.43,6.52,5,8,-7.51,19.19,2.28,-1.5,0.65,113,86,36,10
NIFTY,140,200,129.16,29.63,50.11,23.01,26.42,-4.44,6.51,5,8,-7.85,21.65,2.33,-1.56,0.65,113,86,35,11
NIFTY,140,210,125.15,27.84,47.54,24.31,25.46,-4.66,6.44,6,8,-10.81,21.54,2.38,-1.58,0.63,111,88,36,10
NIFTY,140,220,116.47,25.68,45.95,21.66,23.19,-4.87,6.44,6,5,-11.21,21.56,2.35,-1.65,0.59,111,88,36,10
NIFTY,140,230,117.82,26.76,46.56,23.69,20.8,-5.08,6.44,6,6,-11.91,22.45,2.42,-1.66,0.59,110,89,36,10
NIFTY,140,240,117.54,25.16,47.46,26.01,18.92,-5.23,6.44,6,6,-11.62,22.84,2.46,-1.73,0.59,110,89,35,11
NIFTY,140,250,131.53,22.78,46.29,31.24,31.23,-5.35,6.44,6,8,-12.23,23.2,2.5,-1.71,0.66,112,87,35,11
NIFTY,140,50,138.18,24.54,51.35,30.13,32.16,-3.97,6.47,4,8,-6.33,19.77,2.17,-1.41,0.69,117,82,33,13
NIFTY,140,60,146.89,27.26,50.43,31.25,37.95,-3.95,6.46,5,10,-6.34,19.46,2.07,-1.42,0.74,123,76,33,13
NIFTY,140,70,150.74,27.89,52.94,30.33,39.57,-4.0,6.36,4,10,-9.96,18.45,2.06,-1.4,0.76,124,75,33,13
NIFTY,140,80,151.68,30.04,51.57,31.4,38.67,-4.06,6.32,4,9,-10.06,19.04,2.04,-1.35,0.76,124,75,33,13
NIFTY,140,90,146.64,31.41,48.6,28.84,37.78,-4.07,6.21,4,8,-10.18,18.15,2.05,-1.34,0.74,122,77,34,12
NIFTY,150,100,135.7,32.89,46.54,25.68,30.59,-4.63,6.19,5,8,-10.96,17.89,2.12,-1.41,0.68,118,81,33,13
NIFTY,150,110,134.22,33.58,43.13,30.71,26.8,-4.65,6.11,5,9,-11.2,19.92,2.12,-1.38,0.67,117,82,33,13
NIFTY,150,120,130.0,30.93,42.71,27.65,28.71,-4.64,6.05,5,9,-11.23,18.96,2.16,-1.41,0.65,115,84,34,12
NIFTY,150,130,129.08,31.47,41.22,28.86,27.53,-4.71,6.02,5,9,-7.35,17.98,2.12,-1.45,0.65,117,82,35,11
NIFTY,150,140,133.49,32.83,38.63,31.02,31.02,-4.71,5.92,5,9,-7.43,17.44,2.14,-1.47,0.67,118,81,35,11
NIFTY,150,150,125.44,29.0,37.12,30.64,28.67,-4.72,5.88,4,9,-7.54,16.64,2.13,-1.51,0.63,117,82,34,12
NIFTY,150,160,120.09,28.25,34.66,28.75,28.43,-4.84,5.79,4,5,-8.39,15.66,2.23,-1.45,0.6,111,88,35,11
NIFTY,150,170,111.99,27.79,32.98,26.44,24.78,-4.84,5.88,4,5,-9.18,17.72,2.27,-1.5,0.56,109,90,35,11
NIFTY,150,180,114.28,28.64,38.18,23.43,24.03,-4.84,5.97,4,8,-9.87,18.83,2.26,-1.6,0.57,112,87,34,12
NIFTY,150,190,121.39,28.14,43.52,24.94,24.78,-4.99,6.52,5,8,-8.02,18.74,2.26,-1.6,0.61,114,85,35,11
NIFTY,150,200,122.17,28.06,47.82,22.85,23.44,-4.99,6.51,5,8,-8.06,21.2,2.33,-1.64,0.61,113,86,35,11
NIFTY,150,210,118.16,26.28,45.25,24.15,22.48,-4.98,6.44,6,8,-11.09,21.08,2.35,-1.67,0.59,112,87,35,11
NIFTY,150,220,109.48,24.11,43.67,21.5,20.21,-4.99,6.44,6,5,-11.5,21.1,2.35,-1.72,0.55,111,88,35,11
NIFTY,150,230,110.83,25.19,44.28,23.54,17.82,-5.16,6.44,6,6,-12.2,22.0,2.41,-1.73,0.56,110,89,35,11
NIFTY,150,240,110.55,23.59,45.17,25.85,15.94,-5.31,6.44,6,6,-11.91,22.39,2.48,-1.77,0.56,109,90,35,11
NIFTY,150,250,124.54,21.21,44.0,31.08,28.25,-5.43,6.44,6,8,-12.51,22.75,2.46,-1.79,0.63,113,86,35,11
NIFTY,150,50,131.19,22.97,49.06,29.97,29.18,-4.52,6.47,4,8,-6.89,16.5,2.2,-1.5,0.66,116,83,31,15
NIFTY,150,60,139.9,25.69,48.14,31.09,34.98,-4.5,6.46,4,10,-6.89,19.01,2.08,-1.53,0.7,123,76,31,15
NIFTY,150,70,143.75,26.32,50.65,30.18,36.6,-4.55,6.36,4,10,-10.53,18.03,2.07,-1.51,0.72,124,75,33,13
NIFTY,150,80,144.69,28.47,49.29,31.24,35.69,-4.62,6.32,5,9,-10.63,18.59,2.04,-1.45,0.73,124,75,34,12
NIFTY,150,90,139.65,29.84,46.32,28.68,34.81,-4.62,6.21,5,8,-10.75,17.7,2.09,-1.4,0.7,120,79,35,11
NIFTY,160,100,146.28,34.54,47.12,27.01,37.62,-4.37,6.19,5,8,-7.7,17.94,2.2,-1.44,0.74,119,80,33,13
NIFTY,160,110,144.81,35.22,43.71,32.04,33.83,-4.38,6.11,5,9,-7.72,20.78,2.2,-1.41,0.73,118,81,34,12
NIFTY,160,120,140.59,32.58,43.29,28.98,35.74,-4.38,6.05,5,9,-7.75,19.83,2.24,-1.43,0.71,116,83,34,12
NIFTY,160,130,139.66,33.11,41.81,30.19,34.56,-4.38,6.02,5,9,-7.43,18.84,2.22,-1.46,0.7,117,82,35,11
NIFTY,160,140,144.08,34.47,39.21,32.35,38.05,-4.38,6.36,5,9,-6.83,18.3,2.2,-1.52,0.72,120,79,35,11
NIFTY,160,150,136.02,30.65,37.7,31.97,35.7,-4.38,6.48,4,9,-7.03,17.5,2.23,-1.52,0.68,117,82,35,11
NIFTY,160,160,130.68,29.89,35.24,30.08,35.46,-4.37,6.54,6,5,-10.39,15.71,2.29,-1.49,0.66,113,86,37,9
NIFTY,160,170,122.58,29.44,33.56,27.77,31.81,-4.37,6.88,6,5,-11.44,17.77,2.35,-1.53,0.62,110,89,35,11
NIFTY,160,180,124.87,30.28,38.76,24.76,31.06,-4.37,6.97,6,8,-11.72,18.88,2.36,-1.6,0.63,112,87,37,9
NIFTY,160,190,131.97,29.79,44.1,26.28,31.81,-4.37,6.97,6,8,-10.15,18.79,2.36,-1.61,0.66,114,85,37,9
NIFTY,160,200,132.76,29.7,48.4,24.18,30.47,-4.47,6.97,6,8,-10.46,21.25,2.43,-1.64,0.67,113,86,37,9
NIFTY,160,210,128.75,27.92,45.83,25.48,29.51,-4.73,6.97,6,8,-11.35,21.13,2.43,-1.69,0.65,113,86,38,8
NIFTY,160,220,120.07,25.75,44.25,22.83,27.24,-4.95,6.97,6,5,-11.76,21.15,2.43,-1.75,0.6,112,87,37,9
NIFTY,160,230,121.41,26.83,44.86,24.87,24.85,-5.16,6.97,6,5,-12.46,22.05,2.54,-1.72,0.61,109,90,35,11
NIFTY,160,240,121.14,25.23,45.76,27.18,22.97,-5.31,6.97,6,5,-12.17,22.44,2.58,-1.78,0.61,109,90,36,10
NIFTY,160,250,135.13,22.85,44.59,32.41,35.28,-5.43,6.97,6,8,-12.77,22.8,2.54,-1.81,0.68,114,85,36,10
NIFTY,160,50,141.78,24.61,49.65,31.31,36.21,-4.36,6.47,5,10,-7.98,19.17,2.31,-1.52,0.71,116,83,34,12
NIFTY,160,60,150.49,27.33,48.72,32.42,42.01,-4.35,6.46,4,10,-7.1,20.76,2.2,-1.53,0.76,122,77,33,13
